  Abfluﬂmengen durch die Kontrollquerschnitte 
  ------------------------------------------- 
             Punktnummern:  jeweils der erste Punkt im Nodestring 
            49734    101881    105254    117082    159137    298977    303661    710720   1081161   1079502         1   1078527     59923     81847    804548
 
  Zeit [h]    Abfluﬂ [m^3/s]  
 -----------------------------------------------------------------------------------------
 
   35.2500     1.870    11.600     0.000     0.000     0.000     0.220     0.000     0.000   174.147    80.629   357.930   115.924     6.510     6.974   319.705
   35.5000     1.870    11.600     0.000     0.000     0.000     0.220     0.000     0.000   174.147    80.630   357.930   115.924     6.510     6.974   319.705
   35.7500     1.870    11.600     0.000     0.000     0.000     0.220     0.000     0.000   174.147    80.630   357.930   115.924     6.510     6.974   319.705
   36.0000     1.870    11.600     0.000     0.000     0.000     0.220     0.000     0.000   174.147    80.630   357.930   115.925     6.510     6.974   319.705
   36.2500     1.870    11.600     0.000     0.000     0.000     0.220     0.000     0.000   174.147    80.630   357.930   115.925     6.510     6.974   319.706
   36.5000     1.870    11.600     0.000     0.000     0.000     0.220     0.000     0.000   174.147    80.630   357.930   115.925     6.510     6.974   319.705
   36.7500     1.870    11.600     0.000     0.000     0.000     0.220     0.000     0.000   174.147    80.629   357.930   115.925     6.510     6.974   319.704
   37.0000     1.870    11.600     0.000     0.000     0.000     0.220     0.000     0.000   174.148    80.630   357.930   115.926     6.510     6.974   319.705
   37.2500     1.870    11.600     0.000     0.000     0.000     0.220     0.000     0.000   174.147    80.630   357.930   115.926     6.510     6.974   319.704
   37.5000     1.870    11.600     0.000     0.000     0.000     0.220     0.000     0.000   174.148    80.630   357.930   115.926     6.510     6.974   319.704
   37.7500     1.870    11.600     0.000     0.000     0.000     0.220     0.000     0.000   174.148    80.630   357.930   115.926     6.510     6.974   319.705
   38.0000     1.870    11.600     0.000     0.000     0.000     0.220     0.000     0.000   174.147    80.630   357.930   115.926     6.510     6.974   319.705
   38.2500     1.870    11.600     0.000     0.000     0.000     0.220     0.000     0.000   174.147    80.631   357.930   115.926     6.510     6.974   319.706
   38.5000     1.870    11.600     0.000     0.000     0.000     0.220     0.000     0.000   174.147    80.629   357.930   115.927     6.510     6.974   319.704
   38.7500     1.870    11.600     0.000     0.000     0.000     0.220     0.000     0.000   174.148    80.630   357.930   115.927     6.510     6.974   319.705
   39.0000     1.870    11.600     0.000     0.000     0.000     0.220     0.000     0.000   174.147    80.631   357.930   115.927     6.510     6.974   319.705
   39.2500     1.870    11.600     0.000     0.000     0.000     0.220     0.000     0.000   174.147    80.630   357.930   115.927     6.510     6.974   319.705
   39.5000     1.870    11.600     0.000     0.000     0.000     0.220     0.000     0.000   174.147    80.630   357.930   115.927     6.510     6.974   319.705
   39.7500     1.870    11.600     0.000     0.000     0.000     0.220     0.000     0.000   174.147    80.630   357.930   115.927     6.510     6.974   319.704
   40.0000     1.870    11.600     0.000     0.000     0.000     0.220     0.000     0.000   174.148    80.630   357.930   115.927     6.510     6.974   319.704
   40.2500     1.870    11.600     0.000     0.000     0.000     0.220     0.000     0.000   174.148    80.630   357.930   115.927     6.510     6.974   319.705
   40.5000     1.870    11.600     0.000     0.000     0.000     0.220     0.000     0.000   174.147    80.630   357.930   115.927     6.510     6.974   319.705
   40.7500     1.870    11.600     0.000     0.000     0.000     0.220     0.000     0.000   174.147    80.630   357.930   115.927     6.510     6.974   319.705
   41.0000     1.870    11.600     0.000     0.000     0.000     0.220     0.000     0.000   174.148    80.630   357.930   115.927     6.510     6.974   319.706
   41.2500     1.870    11.600     0.000     0.000     0.000     0.220     0.000     0.000   174.148    80.630   357.930   115.927     6.510     6.974   319.706
