JAMSLong	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	
@data
@start
2019-03-20 00:00	6.730000	2.640000	0.674000	0.020000	2.290000	0.379000	0.311000	4.120000	1.530000	2.360000	0.378000	5.920000	1.110000	12.800000	2.290000	10.100000	0.195000	1.070000	0.756000	5.430000	8.360000	10.000000	11.700000	2.180000	8.400000	2.260000	3.980000	0.149000	2.630000	5.630000	3.200000	1.080000	0.522000	1.280000	0.615000	8.888906	2.516644	1.692799	0.182397	2.422342	0.479856	0.595069	5.028302	1.505404	2.996830	0.604826	6.806981	0.909143	18.245418	8.450875	2.663069	2.451071	1.464702	6.872312	6.634748	10.700606	10.700606	1.762230	8.879658	1.601826	4.309592	0.424433	1.786923	4.481496	3.512760	1.067881	0.629629	1.042474	0.724118	1.631415	
2019-03-21 00:00	5.850000	2.160000	0.624000	0.020000	1.830000	0.346000	0.311000	3.670000	1.280000	2.080000	0.378000	4.600000	0.931000	10.600000	1.800000	8.950000	0.143000	0.939000	0.703000	4.690000	6.680000	8.600000	9.860000	1.810000	7.150000	1.900000	3.680000	0.149000	2.270000	4.870000	2.970000	1.080000	0.461000	1.090000	0.670000	8.428962	2.365238	1.639225	0.182277	2.259111	0.458964	0.593131	4.830289	1.453161	2.886142	0.586392	6.458900	0.873082	17.356697	8.088336	2.593858	2.395687	1.417736	6.594439	6.286258	10.264299	10.264299	1.658069	8.413071	1.523366	4.155876	0.423953	1.689272	4.255901	3.393708	1.057079	0.614247	0.996114	0.714671	0.378091	
2019-03-22 00:00	4.590000	1.760000	0.577000	0.020000	1.630000	0.346000	0.311000	3.340000	1.200000	1.800000	0.378000	4.180000	0.828000	9.260000	1.560000	8.180000	0.143000	0.882000	0.600000	4.110000	5.570000	7.580000	8.610000	1.490000	6.360000	1.700000	3.520000	0.149000	1.910000	4.160000	2.860000	0.976000	0.357000	0.997000	0.554000	7.914021	2.206117	1.586822	0.181858	2.087487	0.435577	0.590477	4.615265	1.395396	2.764676	0.566732	6.068147	0.823173	16.358763	7.685557	2.517867	2.339772	1.365818	6.276452	5.901909	9.774953	9.774953	1.545841	7.911271	1.437197	3.995033	0.422484	1.581230	4.007059	3.253862	1.043517	0.595793	0.943375	0.702609	0.024160	
2019-03-23 00:00	3.750000	1.550000	0.577000	0.020000	1.350000	0.346000	0.311000	3.130000	1.120000	1.670000	0.378000	3.770000	0.828000	7.680000	1.440000	7.470000	0.143000	0.826000	0.600000	3.730000	4.580000	6.300000	7.670000	1.290000	5.600000	1.500000	3.360000	0.149000	1.680000	3.650000	2.760000	0.976000	0.311000	0.909000	0.497000	7.384930	2.048485	1.537230	0.181263	1.917433	0.411532	0.587399	4.398183	1.336476	2.641294	0.547092	5.665791	0.766261	15.331601	7.273168	2.440984	2.285806	1.312898	5.945753	5.510168	9.271400	9.271400	1.433019	7.407395	1.349550	3.836275	0.420455	1.470916	3.753399	3.106672	1.028699	0.576137	0.888676	0.689350	0.000000	
2019-03-24 00:00	3.350000	1.270000	0.532000	0.020000	1.180000	0.315000	0.311000	2.930000	1.050000	1.540000	0.356000	3.390000	0.878000	7.420000	1.200000	6.960000	0.143000	0.771000	0.600000	3.330000	4.040000	5.550000	6.780000	1.110000	5.040000	1.400000	3.040000	0.135000	1.450000	3.330000	2.660000	0.976000	0.311000	0.823000	0.261000	6.868332	1.898155	1.491369	0.180574	1.755248	0.388028	0.584097	4.188646	1.279226	2.521712	0.528262	5.272295	0.707167	14.327587	6.871097	2.366970	2.235271	1.261526	5.620331	5.129508	8.778974	8.778974	1.324394	6.922666	1.264463	3.685365	0.418155	1.363606	3.506877	2.960995	1.013625	0.556518	0.834918	0.675841	0.000000	
2019-03-25 00:00	2.590000	1.200000	0.577000	0.022000	1.110000	0.315000	0.311000	2.830000	1.050000	1.540000	0.356000	3.390000	0.828000	6.910000	0.953000	6.800000	0.143000	0.771000	0.552000	3.230000	3.680000	5.120000	6.570000	1.020000	4.670000	1.400000	3.040000	0.135000	1.340000	3.170000	2.660000	0.976000	0.267000	0.823000	0.297000	6.380715	1.758544	1.449662	0.179844	1.604640	0.365806	0.580702	3.992449	1.225371	2.409406	0.510709	4.900357	0.649056	13.379181	6.491622	2.298072	2.188944	1.213255	5.311429	4.771265	8.313359	8.313359	1.222857	6.469833	1.184408	3.545630	0.415776	1.262544	3.274830	2.822399	0.998933	0.537719	0.783910	0.662690	0.037186	
2019-03-26 00:00	2.410000	1.000000	0.489000	0.022000	0.970000	0.315000	0.311000	2.830000	1.050000	1.310000	0.313000	3.020000	0.738000	6.410000	0.831000	6.460000	0.143000	0.771000	0.505000	3.010000	3.140000	4.700000	5.950000	0.934000	4.140000	1.200000	2.880000	0.168000	1.250000	2.850000	2.660000	1.080000	0.227000	0.741000	0.342000	5.931417	1.631394	1.412198	0.179106	1.467505	0.345287	0.577295	3.812784	1.175932	2.306283	0.494673	4.557392	0.593930	12.504992	6.144848	2.235480	2.147125	1.168939	5.026081	4.441969	7.883653	7.883653	1.129963	6.055718	1.111559	3.418724	0.413434	1.169911	3.062129	2.694122	0.985004	0.520202	0.736901	0.650263	21.337693	
2019-03-27 00:00	1.870000	0.880000	0.489000	0.020000	0.907000	0.285000	0.670000	2.630000	0.980000	1.210000	0.334000	3.020000	0.656000	5.180000	0.710000	6.130000	0.143000	0.771000	0.505000	2.790000	3.320000	4.300000	5.370000	0.854000	3.800000	1.200000	2.720000	0.135000	1.160000	2.580000	2.560000	0.976000	0.227000	0.661000	0.297000	5.524936	1.517312	1.378847	0.178381	1.344508	0.326669	0.573924	3.650858	1.131237	2.213167	0.480244	4.247769	0.543789	11.714775	5.830016	2.179667	2.109797	1.128952	4.766816	4.144448	7.494010	7.494010	1.046353	5.683075	1.045766	3.305141	0.411200	1.086041	2.869704	2.577786	0.972039	0.504206	0.694115	0.638758	13.097382	
2019-03-28 00:00	1.690000	0.770000	0.448000	0.020000	0.847000	0.255000	0.434000	2.430000	0.910000	1.210000	0.313000	2.660000	0.585000	5.670000	0.604000	5.670000	0.143000	0.715000	0.505000	2.460000	2.830000	4.040000	5.000000	0.709000	3.460000	1.000000	2.570000	0.168000	1.070000	2.320000	2.460000	0.976000	0.191000	0.585000	0.392000	5.162151	1.416142	1.349347	0.177678	1.235498	0.309999	0.573340	3.506754	1.091360	2.130161	0.467404	3.970793	0.498059	11.008940	5.547502	2.130621	2.076742	1.093343	4.534464	3.878898	7.145106	7.145106	0.972053	5.351951	0.986753	3.204581	0.409105	1.011132	2.697756	2.473912	0.960118	0.489814	0.655723	0.628263	58.834151	
2019-03-29 00:00	1.360000	0.670000	0.448000	0.020000	0.789000	0.255000	0.392000	2.340000	0.840000	1.120000	0.313000	2.120000	0.518000	4.940000	0.524000	5.360000	0.143000	0.715000	0.461000	2.160000	2.540000	3.660000	4.480000	0.709000	3.300000	0.938000	2.420000	0.187000	0.989000	2.190000	2.460000	1.080000	0.191000	0.585000	0.554000	4.841941	1.327261	1.323362	0.177000	1.139808	0.295228	0.571873	3.379771	1.056141	2.056899	0.456076	3.725710	0.456924	10.385408	5.296659	2.088031	2.047623	1.061955	4.328552	3.644374	6.835920	6.835920	0.906696	5.060656	0.934380	3.116320	0.407161	0.944953	2.545732	2.382301	0.949240	0.477011	0.621651	0.618776	0.000000	
2019-03-30 00:00	1.210000	0.620000	0.448000	0.020000	0.732000	0.255000	0.392000	2.250000	0.840000	1.120000	0.313000	1.790000	0.488000	4.470000	0.524000	5.070000	0.143000	0.715000	0.461000	2.070000	2.410000	3.170000	4.000000	0.644000	2.980000	0.938000	2.420000	0.149000	0.910000	1.940000	2.460000	0.976000	0.158000	0.455000	0.392000	4.561833	1.249764	1.300525	0.176346	1.056471	0.282244	0.569802	3.268736	1.025280	1.992733	0.446144	3.510796	0.420376	9.839513	5.075769	2.051399	2.022042	1.034505	4.147674	3.439003	6.564146	6.564146	0.849684	4.806462	0.888300	3.039361	0.405362	0.886993	2.412457	2.302299	0.939352	0.465718	0.591677	0.610253	0.000000	
2019-03-31 00:00	1.070000	0.570000	0.448000	0.020000	0.675000	0.255000	0.392000	2.160000	0.770000	1.040000	0.292000	1.790000	0.518000	3.780000	0.462000	4.920000	0.143000	0.715000	0.418000	1.890000	2.410000	2.840000	3.700000	0.579000	2.820000	0.876000	2.270000	0.135000	0.831000	1.940000	2.460000	0.976000	0.158000	0.516000	0.229000	4.318591	1.182607	1.280458	0.175712	0.984362	0.270903	0.567326	3.172219	0.998396	1.936864	0.437473	3.323709	0.388224	9.365057	4.882488	2.020138	1.999578	1.010640	3.989881	3.260387	6.326747	6.326747	0.800292	4.586088	0.848028	2.972577	0.403694	0.836593	2.296405	2.232991	0.930372	0.455818	0.565487	0.602622	0.000000	
2019-04-01 00:00	1.210000	0.520000	0.489000	0.020000	0.620000	0.285000	0.311000	2.070000	0.700000	1.040000	0.292000	1.640000	0.518000	3.780000	0.462000	4.780000	0.119000	0.715000	0.418000	1.810000	2.150000	2.840000	3.550000	0.514000	2.670000	0.876000	2.140000	0.149000	0.831000	1.820000	2.370000	0.976000	0.158000	0.516000	0.297000	4.108623	1.124696	1.262799	0.175094	0.922303	0.261043	0.564582	3.088691	0.975077	1.888422	0.429919	3.161801	0.360166	8.955111	4.714168	1.993620	1.979814	0.989980	3.852962	3.105888	6.120342	6.120342	0.757740	4.396030	0.813017	2.914806	0.402138	0.793017	2.195891	2.173329	0.922202	0.447173	0.542724	0.595793	0.000000	
2019-04-02 00:00	0.940000	0.480000	0.448000	0.018000	0.620000	0.255000	0.236000	1.990000	0.700000	1.040000	0.292000	1.640000	0.488000	3.780000	0.414000	4.490000	0.119000	0.771000	0.418000	1.730000	2.030000	2.840000	3.410000	0.514000	2.520000	0.814000	2.140000	0.168000	0.753000	1.700000	2.370000	0.870000	0.129000	0.455000	0.173000	3.928252	1.074950	1.247207	0.174486	0.869541	0.252500	0.561664	3.016615	0.954903	1.846536	0.423343	3.022339	0.335842	8.602559	4.568072	1.971224	1.962354	0.972139	3.734626	2.972825	5.941468	5.941468	0.721250	4.232784	0.782697	2.864905	0.400673	0.755515	2.109191	2.122228	0.914736	0.439643	0.523017	0.589673	1.215764	
2019-04-03 00:00	0.940000	0.480000	0.489000	0.020000	0.675000	0.255000	0.273000	1.990000	0.770000	1.040000	0.313000	1.640000	0.488000	3.780000	0.414000	4.490000	0.119000	0.771000	0.418000	1.810000	1.900000	2.840000	3.550000	0.449000	2.670000	0.876000	2.140000	0.168000	0.753000	1.580000	2.370000	1.080000	0.158000	0.455000	0.148000	3.773899	1.032342	1.233447	0.173881	0.824404	0.245114	0.558637	2.954517	0.937471	1.810414	0.417621	2.902647	0.314870	8.300458	4.441518	1.952357	1.946830	0.956747	3.632622	2.858594	5.786751	5.786751	0.690073	4.092991	0.756510	2.821811	0.399277	0.723357	2.034631	2.078622	0.907872	0.433087	0.506003	0.584166	0.139887	
2019-04-04 00:00	0.940000	0.440000	0.532000	0.018000	0.567000	0.255000	0.236000	2.160000	0.770000	1.120000	0.313000	1.640000	0.488000	3.780000	0.371000	4.630000	0.119000	0.771000	0.461000	2.070000	1.900000	2.840000	2.860000	0.449000	2.370000	0.876000	2.570000	0.168000	0.753000	1.580000	2.460000	0.976000	0.129000	0.345000	0.148000	3.642190	0.995918	1.221134	0.173275	0.785910	0.238733	0.555541	2.901021	0.922401	1.779202	0.412617	2.800191	0.296868	8.042253	4.331970	1.936467	1.932908	0.943457	3.544820	2.760748	5.653010	5.653010	0.663510	3.973517	0.733927	2.784511	0.397929	0.695854	1.970633	2.041497	0.901512	0.427370	0.491336	0.579182	0.021817	
2019-04-05 00:00	0.940000	0.400000	0.489000	0.018000	0.567000	0.255000	0.236000	1.990000	0.700000	1.040000	0.292000	1.640000	0.460000	3.780000	0.371000	4.210000	0.119000	0.771000	0.418000	1.810000	1.770000	2.730000	2.990000	0.394000	2.080000	0.814000	2.140000	0.168000	0.674000	1.480000	2.270000	0.870000	0.129000	0.296000	0.199000	3.530020	0.964811	1.210026	0.172663	0.753155	0.233219	0.552401	2.854872	0.909346	1.752184	0.408218	2.712632	0.281470	7.821904	4.237086	1.923055	1.920292	0.931954	3.469253	2.677041	5.537318	5.537318	0.640921	3.871502	0.714458	2.752109	0.396608	0.672371	1.915747	2.009922	0.895565	0.422370	0.478697	0.574637	0.000000	
2019-04-06 00:00	0.940000	0.400000	0.448000	0.020000	0.514000	0.255000	0.236000	1.900000	0.640000	1.040000	0.292000	1.640000	0.434000	3.330000	0.371000	4.070000	0.119000	0.715000	0.418000	1.730000	1.640000	2.620000	2.730000	0.394000	1.950000	0.814000	2.140000	0.168000	0.607000	1.480000	2.270000	0.870000	0.103000	0.296000	0.173000	3.434582	0.938244	1.199912	0.172040	0.725326	0.228446	0.549232	2.814942	0.897995	1.728719	0.404327	2.637851	0.268335	7.633948	4.154747	1.911675	1.908722	0.921952	3.404138	2.605441	5.437030	5.437030	0.621731	3.784376	0.697659	2.723806	0.395298	0.652338	1.868663	1.983049	0.889950	0.417974	0.467796	0.570454	0.000000	
2019-04-07 00:00	0.940000	0.320000	0.448000	0.020000	0.514000	0.255000	0.236000	1.820000	0.640000	0.970000	0.272000	1.500000	0.409000	2.920000	0.330000	3.940000	0.119000	0.715000	0.418000	1.590000	1.510000	2.410000	2.600000	0.339000	1.810000	0.752000	2.000000	0.168000	0.541000	1.390000	2.180000	0.870000	0.103000	0.250000	0.199000	3.353374	0.915531	1.190606	0.171401	0.701696	0.224302	0.546041	2.780233	0.888070	1.708235	0.400854	2.573953	0.257154	7.473513	4.083058	1.901934	1.897972	0.913200	3.347882	2.544142	5.349792	5.349792	0.605431	3.709862	0.683135	2.698899	0.393982	0.635242	1.828213	1.960125	0.884594	0.414081	0.458376	0.566566	0.000000	
2019-04-08 00:00	0.820000	0.320000	0.448000	0.020000	0.462000	0.255000	0.236000	1.740000	0.640000	0.970000	0.272000	1.500000	0.387000	2.730000	0.330000	3.670000	0.119000	0.715000	0.378000	1.520000	1.510000	2.320000	2.600000	0.339000	1.680000	0.752000	2.000000	0.149000	0.541000	1.300000	2.180000	0.764000	0.103000	0.250000	0.108000	3.284190	0.896069	1.181950	0.170745	0.681628	0.220688	0.542831	2.749870	0.879329	1.690233	0.397724	2.519268	0.247645	7.336302	4.020351	1.893489	1.887847	0.905477	3.299080	2.491552	5.273526	5.273526	0.591573	3.645958	0.670535	2.676775	0.392649	0.620633	1.793368	1.940485	0.879435	0.410605	0.450206	0.562913	0.000000	
2019-04-09 00:00	0.580000	0.290000	0.489000	0.020000	0.462000	0.255000	0.273000	1.650000	0.580000	0.970000	0.272000	1.360000	0.366000	2.560000	0.289000	3.540000	0.143000	0.715000	0.378000	1.520000	1.510000	2.220000	2.350000	0.284000	1.680000	0.752000	2.000000	0.168000	0.541000	1.300000	2.180000	0.764000	0.129000	0.209000	0.082000	3.225103	0.879336	1.173806	0.170068	0.664563	0.217519	0.539599	2.723092	0.871560	1.674275	0.394870	2.472334	0.239561	7.218561	3.965166	1.886046	1.878181	0.898593	3.256506	2.446282	5.206424	5.206424	0.579764	3.590925	0.659553	2.656905	0.391286	0.608119	1.763230	1.923549	0.874417	0.407467	0.443087	0.559442	0.000000	
2019-04-10 00:00	0.580000	0.290000	0.489000	0.020000	0.462000	0.227000	0.236000	1.570000	0.580000	0.970000	0.272000	1.220000	0.345000	2.560000	0.289000	3.410000	0.143000	0.715000	0.378000	1.450000	1.380000	2.120000	2.350000	0.284000	1.550000	0.690000	1.870000	0.168000	0.477000	1.210000	2.180000	0.764000	0.129000	0.209000	0.082000	3.174445	0.864879	1.166059	0.169368	0.650018	0.214720	0.536344	2.699245	0.864582	1.659989	0.392235	2.431883	0.232684	7.117041	3.916241	1.879354	1.868836	0.892381	3.219096	2.407129	5.146919	5.146919	0.569668	3.543261	0.649924	2.638836	0.389884	0.597358	1.737021	1.908815	0.869495	0.404603	0.436846	0.556110	0.000000	
2019-04-11 00:00	0.580000	0.260000	0.489000	0.018000	0.412000	0.227000	0.236000	1.570000	0.520000	0.900000	0.272000	1.220000	0.325000	2.560000	0.289000	3.290000	0.143000	0.715000	0.378000	1.390000	1.260000	2.030000	2.120000	0.284000	1.430000	0.690000	1.870000	0.168000	0.420000	1.120000	2.180000	0.764000	0.129000	0.250000	0.082000	3.130779	0.852313	1.158611	0.168644	0.637578	0.212228	0.533063	2.677769	0.858239	1.647051	0.389772	2.396822	0.226825	7.028943	3.872488	1.873199	1.859694	0.886703	3.185936	2.373057	5.093666	5.093666	0.560996	3.501678	0.641418	2.622184	0.388436	0.588056	1.714073	1.895853	0.864628	0.401954	0.431333	0.552877	0.000000	
2019-04-12 00:00	0.700000	0.260000	0.489000	0.020000	0.412000	0.171000	0.236000	1.490000	0.520000	0.900000	0.272000	0.970000	0.306000	2.560000	0.250000	3.170000	0.119000	0.715000	0.378000	1.270000	1.130000	1.940000	2.010000	0.234000	1.430000	0.628000	1.870000	0.149000	0.420000	1.040000	2.090000	0.764000	0.079000	0.250000	0.071000	3.092877	0.841306	1.151381	0.167895	0.626886	0.209986	0.529752	2.658188	0.852398	1.635189	0.387439	2.366217	0.221819	6.951878	3.832977	1.867403	1.850659	0.881438	3.156244	2.343183	5.045517	5.045517	0.553498	3.465077	0.633840	2.606624	0.386936	0.579963	1.693813	1.884298	0.859786	0.399473	0.426420	0.549713	0.000000	
2019-04-13 00:00	0.580000	0.260000	0.489000	0.020000	0.412000	0.171000	0.273000	1.420000	0.520000	0.900000	0.252000	0.860000	0.288000	2.560000	0.250000	3.050000	0.119000	0.715000	0.341000	1.210000	1.130000	1.940000	1.910000	0.234000	1.430000	0.628000	1.870000	0.168000	0.420000	1.040000	2.180000	0.870000	0.079000	0.250000	0.071000	3.059694	0.831579	1.144300	0.167119	0.617640	0.207950	0.526407	2.640100	0.846950	1.624173	0.385202	2.339273	0.217525	6.883811	3.796921	1.861817	1.841651	0.876488	3.129358	2.316754	5.001498	5.001498	0.546965	3.432526	0.627024	2.591882	0.385380	0.572864	1.675755	1.873839	0.854941	0.397120	0.422000	0.546590	0.000000	
2019-04-14 00:00	0.580000	0.260000	0.489000	0.020000	0.412000	0.171000	0.273000	1.420000	0.520000	0.900000	0.252000	0.860000	0.271000	2.560000	0.250000	2.930000	0.119000	0.715000	0.341000	1.210000	1.130000	1.940000	2.010000	0.189000	1.300000	0.628000	1.870000	0.168000	0.420000	0.960000	2.180000	0.870000	0.079000	0.250000	0.071000	3.030348	0.822895	1.137313	0.166316	0.609582	0.206080	0.523026	2.623169	0.841800	1.613808	0.383033	2.315313	0.213822	6.823024	3.763652	1.856318	1.832608	0.871767	3.104717	2.293134	4.960787	4.960787	0.541218	3.403238	0.620827	2.577733	0.383763	0.566580	1.659488	1.864216	0.850072	0.394859	0.417979	0.543488	0.015887	
2019-04-15 00:00	0.580000	0.260000	0.489000	0.020000	0.363000	0.171000	0.273000	1.340000	0.460000	0.900000	0.252000	0.860000	0.253000	2.560000	0.250000	2.810000	0.119000	0.715000	0.341000	1.210000	1.130000	2.030000	2.240000	0.189000	1.300000	0.628000	1.750000	0.206000	0.367000	0.960000	2.270000	0.870000	0.103000	0.250000	0.071000	3.004093	0.815055	1.130375	0.165487	0.602496	0.204342	0.519606	2.607113	0.836870	1.603933	0.380909	2.293771	0.210609	6.768069	3.732609	1.850806	1.823477	0.867208	3.081851	2.271786	4.922694	4.922694	0.536109	3.376555	0.615132	2.563987	0.382085	0.560956	1.644666	1.855211	0.845160	0.392663	0.414280	0.540387	0.000000	
2019-04-16 00:00	0.470000	0.260000	0.489000	0.020000	0.315000	0.171000	0.273000	1.340000	0.460000	0.840000	0.252000	0.970000	0.253000	2.560000	0.215000	2.700000	0.119000	0.715000	0.341000	1.100000	1.010000	1.850000	2.240000	0.189000	1.190000	0.628000	1.630000	0.187000	0.367000	0.960000	2.180000	0.764000	0.103000	0.250000	0.071000	2.980304	0.807894	1.123448	0.164631	0.596200	0.202709	0.516145	2.591698	0.832095	1.594415	0.378810	2.274169	0.207799	6.717734	3.703323	1.845199	1.814217	0.862751	3.060365	2.252262	4.886643	4.886643	0.531510	3.351923	0.609839	2.550490	0.380343	0.555865	1.630998	1.846643	0.840194	0.390509	0.410838	0.537273	0.000000	
2019-04-17 00:00	0.580000	0.200000	0.532000	0.020000	0.315000	0.171000	0.273000	1.270000	0.460000	0.840000	0.252000	0.970000	0.236000	2.560000	0.215000	2.600000	0.119000	0.715000	0.341000	1.040000	1.010000	1.850000	2.010000	0.149000	1.190000	0.566000	1.520000	0.168000	0.317000	0.880000	2.180000	0.764000	0.057000	0.250000	0.071000	2.958461	0.801271	1.116504	0.163748	0.590541	0.201159	0.512641	2.576732	0.827424	1.585142	0.376720	2.256109	0.205318	6.671007	3.675404	1.839433	1.804799	0.858351	3.039934	2.234184	4.852155	4.852155	0.527318	3.328883	0.604864	2.537118	0.378537	0.551200	1.618242	1.838363	0.835161	0.388377	0.407599	0.534135	0.000000	
2019-04-18 00:00	0.470000	0.200000	0.532000	0.020000	0.266000	0.171000	0.273000	1.270000	0.400000	0.840000	0.252000	0.860000	0.220000	2.390000	0.215000	2.600000	0.119000	0.715000	0.341000	1.040000	0.880000	1.760000	1.910000	0.119000	1.070000	0.566000	1.520000	0.149000	0.317000	0.880000	2.180000	0.764000	0.057000	0.209000	0.173000	2.938130	0.795071	1.109520	0.162840	0.585391	0.199672	0.509095	2.562057	0.822812	1.576025	0.374627	2.239257	0.203105	6.627050	3.648529	1.833457	1.795197	0.853970	3.020286	2.217243	4.818834	4.818834	0.523445	3.307055	0.600138	2.523767	0.376668	0.546872	1.606197	1.830248	0.830056	0.386252	0.404518	0.530964	0.000000	
2019-04-19 00:00	0.420000	0.170000	0.532000	0.022000	0.266000	0.171000	0.273000	1.270000	0.400000	0.840000	0.252000	0.860000	0.204000	2.390000	0.183000	2.490000	0.119000	0.715000	0.341000	0.989000	0.880000	1.680000	2.010000	0.119000	1.070000	0.566000	1.520000	0.121000	0.317000	0.800000	2.180000	0.764000	0.057000	0.209000	0.199000	2.918952	0.789200	1.102477	0.161906	0.580646	0.198232	0.505505	2.547544	0.818225	1.566990	0.372521	2.223340	0.201109	6.585169	3.622431	1.827231	1.785395	0.849576	3.001199	2.201178	4.786356	4.786356	0.519818	3.286125	0.595605	2.510357	0.374735	0.542806	1.594696	1.822200	0.824872	0.384121	0.401557	0.527753	0.000000	
2019-04-20 00:00	0.420000	0.170000	0.532000	0.022000	0.266000	0.171000	0.273000	1.190000	0.350000	0.840000	0.252000	0.860000	0.204000	2.240000	0.183000	2.390000	0.119000	0.715000	0.341000	0.989000	0.786000	1.680000	1.800000	0.119000	0.960000	0.566000	1.520000	0.168000	0.317000	0.800000	2.180000	0.764000	0.036000	0.209000	0.093000	2.900633	0.783578	1.095362	0.160947	0.576218	0.196827	0.501873	2.533092	0.813634	1.557978	0.370395	2.208130	0.199286	6.544795	3.596892	1.820726	1.775382	0.845146	2.982492	2.185776	4.754454	4.754454	0.516379	3.265837	0.591216	2.496824	0.372740	0.538942	1.583604	1.814139	0.819606	0.381975	0.398687	0.524497	0.000000	
2019-04-21 00:00	0.420000	0.140000	0.577000	0.022000	0.266000	0.171000	0.273000	1.190000	0.350000	0.840000	0.252000	0.860000	0.204000	2.240000	0.183000	2.290000	0.119000	0.715000	0.341000	0.939000	0.786000	1.600000	1.710000	0.103000	0.960000	0.504000	1.520000	0.168000	0.317000	0.730000	2.180000	0.764000	0.036000	0.209000	0.071000	2.882930	0.778141	1.088166	0.159965	0.572034	0.195447	0.498197	2.518616	0.809017	1.548941	0.368242	2.193442	0.197602	6.505462	3.571734	1.813920	1.765150	0.840662	2.964016	2.170864	4.722915	4.722915	0.513078	3.245980	0.586934	2.483119	0.370684	0.535228	1.572806	1.806001	0.814256	0.379806	0.395881	0.521192	0.000000	
