  *WEL.ASC - GER                                 13.10.2015 11:30

  Ergebnisse GewaesserImmission-SimulationsMOdell    : GISMO 4.10 
  ====================================================
                                                      
  SYDRO Consult GmbH - Darmstadt                      
  SYDRO Software GbR - Dieburg                        
                                                      
   xxxxxxxxxxxxx                          
   yyyyyyyyyyyyyyyyyyy                    
   zzzzzzzzzzzzzzzzzzzzzzz                
   Datum der Simulation   : 13.10.2015 11:30 Uhr
   Wellenausgabe - Gerinne: GER             
  
 Datum_Zeit                    Qzu              Qab             Qtzu             Qtab           Qurbzu           Qnatzu           Qurbab           Qnatab              WSP            Aquer            VDyna             MVol            cO2zu            cO2ab           O2Saet           cBSBzu           cBSBab           cAFSzu           cAFSab           cCSBzu           cCSBab             cTOC             cPO4             cNH4             cNO2             cNO3              Tzu              Tab               pH              ALK              SIC              NH3  G  S
 -                           cbm/s            cbm/s            cbm/s            cbm/s            cbm/s            cbm/s            cbm/s            cbm/s                m               qm              m/s                %             mg/l             mg/l                %             mg/l             mg/l             mg/l             mg/l             mg/l             mg/l             mg/l             mg/l             mg/l             mg/l             mg/l               °C               °C                -           mmol/l           mmol/l             mg/l  -  -
 23.06.1970 05:40          0.07291          0.07291          0.07291          0.07291          0.00071          0.07220          0.00071          0.07220          0.00945          0.03033          2.40403          0.97237          8.65817          9.56808         97.80711          2.95696          2.92373         14.85415         14.85415          5.94166          5.94166          5.94166          0.09903          0.16662          0.04951          3.16888         16.48351         16.52395          7.96860          3.97083          4.05600          0.00453  F  T
 23.06.1970 05:45          0.07291          0.07291          0.07291          0.07291          0.00071          0.07220          0.00071          0.07220          0.00945          0.03033          2.40403          0.97237          8.65825          9.59589         97.78445          2.95698          2.92440         14.85415         14.85415          5.94166          5.94166          5.94166          0.09903          0.16662          0.04951          3.16888         16.48033         16.51810          7.96860          3.97083          4.05600          0.00448  F  T
 23.06.1970 05:50          0.07291          0.07291          0.07291          0.07291          0.00071          0.07220          0.00071          0.07220          0.00945          0.03033          2.40403          0.97237          8.65831          9.59622         97.78787          2.95699          2.92445         14.85415         14.85415          5.94166          5.94166          5.94166          0.09903          0.16662          0.04951          3.16888         16.47717         16.51239          7.96860          3.97083          4.05600          0.00448  F  T
 23.06.1970 05:55          0.07291          0.07291          0.07291          0.07291          0.00071          0.07220          0.00071          0.07220          0.00945          0.03033          2.40403          0.97237          8.65835          9.59639         97.78962          2.95700          2.92448         14.85415         14.85415          5.94166          5.94166          5.94166          0.09903          0.16662          0.04951          3.16888         16.47409         16.50797          7.96860          3.97083          4.05600          0.00448  F  T
 23.06.1970 06:00          0.07291          0.07291          0.07291          0.07291          0.00071          0.07220          0.00071          0.07220          0.00945          0.03033          2.40403          0.97237          8.66244          9.59649         97.79060          2.95704          2.92451         14.85415         14.85415          5.94166          5.94166          5.94166          0.09903          0.16662          0.04951          3.16888         16.46820         16.50378          7.96860          3.97083          4.05600          0.00448  F  T
 23.06.1970 06:05          0.07291          0.07291          0.07291          0.07291          0.00071          0.07220          0.00071          0.07220          0.00945          0.03033          2.40403          0.97237          8.66595          9.59655         97.79125          2.95709          2.92453         14.85415         14.85415          5.94166          5.94166          5.94166          0.09903          0.16662          0.04951          3.16888         16.46232         16.49924          7.96860          3.97083          4.05600          0.00448  F  T
 23.06.1970 06:10          0.07291          0.07291          0.07291          0.07291          0.00071          0.07220          0.00071          0.07220          0.00945          0.03033          2.40403          0.97237          8.66774          9.59660         97.79168          2.95712          2.92455         14.85415         14.85415          5.94166          5.94166          5.94166          0.09903          0.16662          0.04951          3.16888         16.45787         16.49460          7.96860          3.97083          4.05600          0.00448  F  T
 23.06.1970 06:15          0.07291          0.07291          0.07291          0.07291          0.00071          0.07220          0.00071          0.07220          0.00945          0.03033          2.40403          0.97237          8.66874          9.59662         97.79195          2.95715          2.92457         14.85415         14.85415          5.94166          5.94166          5.94166          0.09903          0.16662          0.04951          3.16888         16.45372         16.49031          7.96860          3.97083          4.05600          0.00448  F  T
 23.06.1970 06:20          0.07291          0.07291          0.07291          0.07291          0.00071          0.07220          0.00071          0.07220          0.00945          0.03033          2.40403          0.97237          8.66939          9.59664         97.79214          2.95718          2.92459         14.85415         14.85415          5.94166          5.94166          5.94166          0.09903          0.16662          0.04951          3.16888         16.44918         16.48655          7.96860          3.97083          4.05600          0.00448  F  T
 23.06.1970 06:25          0.07291          0.07291          0.07291          0.07291          0.00071          0.07220          0.00071          0.07220          0.00945          0.03033          2.40403          0.97237          8.66984          9.59665         97.79227          2.95720          2.92460         14.85415         14.85415          5.94166          5.94166          5.94166          0.09903          0.16662          0.04951          3.16888         16.44451         16.48320          7.96860          3.97083          4.05600          0.00448  F  T
 23.06.1970 06:30          0.07453          0.07291          0.07291          0.07291          0.00276          0.07178          0.00089          0.07202          0.00955          0.03067          2.40403          0.97237          8.65680          9.59666         97.79237          3.21065          2.92462         18.65820         14.85415          9.03948          5.94166          5.94166          0.09903          0.16662          0.04951          3.16888         16.44455         16.48002          7.96860          3.97083          4.05600          0.00448  F  T
