SWMM5 LID Report File

Project:  
LID Unit: BC1 in Subcatchment S_BC

                    	  Elapsed	    Total	    Total	  Surface	 Pavement	     Soil	  Storage	  Surface	    Drain	  Surface	 Pavement	     Soil	  Storage
                    	     Time	   Inflow	     Evap	    Infil	     Perc	     Perc	    Exfil	   Runoff	  OutFlow	    Level	    Level	 Moisture	    Level
Date        Time    	    Hours	    mm/hr	    mm/hr	    mm/hr	    mm/hr	    mm/hr	    mm/hr	    mm/hr	    mm/hr	       mm	       mm	  Content	       mm
----------- --------	 ---------	 ---------	 ---------	 ---------	 ---------	 ---------	 ---------	 ---------	 ---------	 ---------	 ---------	 ---------	 ---------
 03/10/2018 18:25:00	 1578.417	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.173	  511.344
 03/10/2018 18:30:00	 1578.500	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.173	  511.344
 03/10/2018 18:35:00	 1578.583	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.173	  511.344
 03/10/2018 18:40:00	 1578.667	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.173	  511.344
 03/10/2018 18:45:00	 1578.750	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.173	  511.344
 03/10/2018 18:50:00	 1578.833	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.173	  511.344
 03/10/2018 18:55:00	 1578.917	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.173	  511.344
 03/10/2018 19:00:00	 1579.000	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.173	  511.344
 03/10/2018 19:05:00	 1579.083	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.173	  511.344
 03/10/2018 19:10:00	 1579.167	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.173	  511.344
 03/10/2018 19:15:00	 1579.250	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.173	  511.344
 03/10/2018 19:20:00	 1579.333	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.173	  511.344
 03/10/2018 19:25:00	 1579.417	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.173	  511.344
 03/10/2018 19:30:00	 1579.500	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.173	  511.344
 03/10/2018 19:35:00	 1579.583	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.173	  511.344
 03/10/2018 19:40:00	 1579.667	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.173	  511.344
 03/10/2018 19:45:00	 1579.750	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.173	  511.344
 03/10/2018 19:50:00	 1579.833	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.173	  511.344
 03/10/2018 19:55:00	 1579.917	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.173	  511.344
 03/10/2018 20:00:00	 1580.000	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.173	  511.344
 03/10/2018 20:05:00	 1580.083	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.173	  511.344
 03/10/2018 20:10:00	 1580.167	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.173	  511.344
 03/10/2018 20:15:00	 1580.250	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.173	  511.344
 03/10/2018 20:20:00	 1580.333	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.173	  511.344
 03/10/2018 20:25:00	 1580.417	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.173	  511.344
 03/10/2018 20:30:00	 1580.500	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.173	  511.344
 03/10/2018 20:35:00	 1580.583	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.173	  511.344
 03/10/2018 20:40:00	 1580.667	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.173	  511.344
 03/10/2018 20:45:00	 1580.750	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.173	  511.344
 03/10/2018 20:50:00	 1580.833	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.173	  511.344
 03/10/2018 20:55:00	 1580.917	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.173	  511.344
 03/10/2018 21:00:00	 1581.000	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.173	  511.344
 03/10/2018 21:05:00	 1581.083	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.173	  511.344
 03/10/2018 21:10:00	 1581.167	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.173	  511.344
 03/10/2018 21:15:00	 1581.250	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.173	  511.344
 03/10/2018 21:20:00	 1581.333	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.173	  511.344
 03/10/2018 21:25:00	 1581.417	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.173	  511.344
 03/10/2018 21:30:00	 1581.500	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.173	  511.344
 03/10/2018 21:35:00	 1581.583	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.173	  511.344
 03/10/2018 21:40:00	 1581.667	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.173	  511.344
 03/10/2018 21:45:00	 1581.750	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.173	  511.344
 03/10/2018 21:50:00	 1581.833	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.173	  511.344
 03/10/2018 21:55:00	 1581.917	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.173	  511.344
 03/10/2018 22:00:00	 1582.000	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.173	  511.344
 03/10/2018 22:05:00	 1582.083	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.173	  511.344
 03/10/2018 22:10:00	 1582.167	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.173	  511.344
 03/10/2018 22:15:00	 1582.250	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.173	  511.344
 03/10/2018 22:20:00	 1582.333	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.173	  511.344
 03/10/2018 22:25:00	 1582.417	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.173	  511.344
 03/10/2018 22:30:00	 1582.500	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.173	  511.344
 03/10/2018 22:35:00	 1582.583	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.173	  511.344
 03/10/2018 22:40:00	 1582.667	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.173	  511.344
 03/10/2018 22:45:00	 1582.750	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.173	  511.344
 03/10/2018 22:50:00	 1582.833	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.173	  511.344
 03/10/2018 22:55:00	 1582.917	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.173	  511.344
 03/10/2018 23:00:00	 1583.000	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.173	  511.344
 03/10/2018 23:05:00	 1583.083	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.173	  511.344
 03/10/2018 23:10:00	 1583.167	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.173	  511.344
 03/10/2018 23:15:00	 1583.250	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.173	  511.344
 03/10/2018 23:20:00	 1583.333	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.173	  511.344
 03/10/2018 23:25:00	 1583.417	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.173	  511.344
 03/10/2018 23:30:00	 1583.500	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.173	  511.344
 03/10/2018 23:35:00	 1583.583	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.173	  511.344
 03/10/2018 23:40:00	 1583.667	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.173	  511.344
 03/10/2018 23:45:00	 1583.750	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.173	  511.344
 03/10/2018 23:50:00	 1583.833	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.173	  511.344
 03/10/2018 23:55:00	 1583.917	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.173	  511.344
 03/11/2018 00:00:00	 1584.000	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.173	  511.344
 03/11/2018 00:05:00	 1584.083	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.173	  511.344
 03/11/2018 00:10:00	 1584.167	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.173	  511.344
 03/11/2018 00:15:00	 1584.250	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.173	  511.344
 03/11/2018 00:20:00	 1584.333	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.173	  511.344
 03/11/2018 00:25:00	 1584.417	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.173	  511.344
 03/11/2018 00:30:00	 1584.500	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.173	  511.344
 03/11/2018 00:35:00	 1584.583	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.173	  511.344
 03/11/2018 00:40:00	 1584.667	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.173	  511.344
 03/11/2018 00:45:00	 1584.750	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.173	  511.344
 03/11/2018 00:50:00	 1584.833	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.173	  511.344
 03/11/2018 00:55:00	 1584.917	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.173	  511.344
 03/11/2018 01:00:00	 1585.000	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.173	  511.344
 03/11/2018 01:05:00	 1585.083	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.173	  511.344
 03/11/2018 01:10:00	 1585.167	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.173	  511.344
 03/11/2018 01:15:00	 1585.250	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.173	  511.344
 03/11/2018 01:20:00	 1585.333	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.173	  511.344
 03/11/2018 01:25:00	 1585.417	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.173	  511.344
 03/11/2018 01:30:00	 1585.500	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.173	  511.344
 03/11/2018 01:35:00	 1585.583	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.173	  511.344
 03/11/2018 01:40:00	 1585.667	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.173	  511.344
 03/11/2018 01:45:00	 1585.750	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.173	  511.344
 03/11/2018 01:50:00	 1585.833	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.173	  511.344
 03/11/2018 01:55:00	 1585.917	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.173	  511.344
 03/11/2018 02:00:00	 1586.000	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.173	  511.344
 03/11/2018 02:05:00	 1586.083	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.173	  511.344
 03/11/2018 02:10:00	 1586.167	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.173	  511.344
 03/11/2018 02:15:00	 1586.250	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.173	  511.344
 03/11/2018 02:20:00	 1586.333	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.173	  511.344
 03/11/2018 02:25:00	 1586.417	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.173	  511.344
 03/11/2018 02:30:00	 1586.500	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.173	  511.344
 03/11/2018 02:35:00	 1586.583	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.173	  511.344
 03/11/2018 02:40:00	 1586.667	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.173	  511.344
 03/11/2018 02:45:00	 1586.750	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.172	  511.344
 03/11/2018 02:50:00	 1586.833	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.172	  511.344
 03/11/2018 02:55:00	 1586.917	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.172	  511.344
 03/11/2018 03:00:00	 1587.000	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.172	  511.344
 03/11/2018 03:05:00	 1587.083	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.172	  511.344
 03/11/2018 03:10:00	 1587.167	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.172	  511.344
 03/11/2018 03:15:00	 1587.250	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.172	  511.344
 03/11/2018 03:20:00	 1587.333	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.172	  511.344
 03/11/2018 03:25:00	 1587.417	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.172	  511.344
 03/11/2018 03:30:00	 1587.500	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.172	  511.344
 03/11/2018 03:35:00	 1587.583	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.172	  511.344
 03/11/2018 03:40:00	 1587.667	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.172	  511.344
 03/11/2018 03:45:00	 1587.750	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.172	  511.344
 03/11/2018 03:50:00	 1587.833	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.172	  511.344
 03/11/2018 03:55:00	 1587.917	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.172	  511.344
 03/11/2018 04:00:00	 1588.000	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.172	  511.344
 03/11/2018 04:05:00	 1588.083	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.172	  511.344
 03/11/2018 04:10:00	 1588.167	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.172	  511.344
 03/11/2018 04:15:00	 1588.250	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.172	  511.344
 03/11/2018 04:20:00	 1588.333	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.172	  511.344
 03/11/2018 04:25:00	 1588.417	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.172	  511.344
 03/11/2018 04:30:00	 1588.500	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.172	  511.344
 03/11/2018 04:35:00	 1588.583	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.172	  511.344
 03/11/2018 04:40:00	 1588.667	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.172	  511.344
 03/11/2018 04:45:00	 1588.750	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.172	  511.344
 03/11/2018 04:50:00	 1588.833	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.172	  511.344
 03/11/2018 04:55:00	 1588.917	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.172	  511.344
 03/11/2018 05:00:00	 1589.000	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.172	  511.344
 03/11/2018 05:05:00	 1589.083	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.172	  511.344
 03/11/2018 05:10:00	 1589.167	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.172	  511.344
 03/11/2018 05:15:00	 1589.250	    0.000	   0.0404	    0.000	    0.000	    0.000	    0.000	   0.000	    0.000	    0.000	    0.000	    0.172	  511.344
